Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,Default,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,InterestRate,LoanAmount,InstallAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears,ScoreA,ScoreB,ScoreC,loan_months,loan_start_date
남성,59.1,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,0,Y,오토론,화,16,단독,25000000,20,36,31,혼합,4.54,20000000,580777.8,18004111.8,Y,Y,0,8.9,21.6,0.6,0.847,0.667,0.887,5,2024-11-01
여성,59.2,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),목,16,단독,15000000,20,36,3,변동,6.19,12000000,353966.7,1061900.1,Y,Y,3,12.2,16.1,2.0,,0.725,0.825,33,2022-07-01
남성,59.3,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,외국계,N,전세,아파트,양호,Y,0,N,할부금융(장/단기),수,15,단독,20000000,30,48,20,고정,6.53,14000000,310712.5,6214250.0,Y,Y,0,13.2,9.4,0.0,0.861,0.721,0.989,28,2022-12-01
남성,59.3,전문대,독신,4,3,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,Y,오토론,화,10,단독,20000000,20,36,24,혼합,5.34,16000000,468177.8,11236267.2,Y,Y,2,11.1,22.6,0.6,0.671,0.771,0.691,12,2024-04-01
남성,59.3,전문대,독신,3,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,10,단독,43000000,30,36,4,변동,5.19,30100000,879505.3,3518021.2,Y,Y,2,11.1,22.6,0.6,0.631,0.771,0.711,32,2022-08-01
여성,59.3,대학교,결혼,4,2,퇴직,3000만원 미만,기타,무역,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),금,10,단독,30000000,30,48,36,변동,6.83,21000000,467381.3,16825726.8,Y,Y,1,0.7,14.2,1.3,,0.022,0.242,12,2024-04-01
남성,59.3,고등학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,12,단독,30000000,10,24,3,변동,6.1,27000000,1193625.0,3580875.0,Y,Y,2,9.4,2.0,1.9,,0.826,0.766,21,2023-07-01
남성,59.4,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,할부금융(장/단기),화,17,단독,30000000,20,36,27,혼합,4.54,24000000,696933.3,18817199.1,Y,Y,2,11.0,36.2,0.0,,0.575,0.595,9,2024-07-01
여성,59.4,전문대,독신,3,2,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,10,단독,43000000,20,48,13,변동,6.23,34400000,761315.0,9897095.0,Y,Y,0,11.2,11.2,3.9,,0.611,0.811,35,2022-05-01
남성,59.4,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),목,11,단독,15000000,20,36,30,변동,6.19,12000000,353966.7,10619001.0,Y,Y,2,9.4,9.4,5.5,0.911,0.511,0.771,6,2024-10-01
남성,59.4,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,13,단독,30000000,30,48,24,변동,6.23,21000000,464756.3,11154151.2,Y,Y,1,12.0,33.9,2.1,0.873,0.713,0.989,24,2023-04-01
남성,59.5,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,N,반전세,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),목,9,단독,55000000,30,48,35,고정,7.13,38500000,859271.9,30074516.5,Y,Y,1,13.9,28.2,3.7,,0.573,0.833,13,2024-03-01
남성,59.5,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,N,할부금융(장/단기),월,9,단독,20000000,20,36,25,변동,5.19,16000000,467511.1,11687777.5,Y,Y,2,12.8,12.8,0.0,0.601,0.401,0.821,11,2024-05-01
남성,59.6,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,11,단독,43000000,10,24,14,변동,5.1,38700000,1694737.5,23726325.0,Y,Y,2,12.4,37.7,0.8,,0.193,0.393,10,2024-06-01
여성,59.6,고등학교,독신,2,1,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),화,9,배우,20000000,20,36,25,변동,6.79,16000000,474622.2,11865555.0,N,Y,2,10.8,32.8,1.3,,0.256,0.356,11,2024-05-01
여성,59.7,대학원,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,17,단독,15000000,10,24,13,변동,6.1,13500000,596812.5,7758562.5,Y,Y,1,12.4,4.9,1.0,,0.578,0.598,11,2024-05-01
남성,59.7,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,11,단독,18000000,10,24,16,변동,6.1,16200000,716175.0,11458800.0,Y,Y,0,14.1,14.1,0.9,0.789,0.809,,8,2024-08-01
남성,59.7,대학원,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),화,17,단독,30000000,20,12,7,변동,5.1,24000000,2102000.0,14714000.0,Y,Y,7,10.9,16.1,4.2,,0.524,0.364,5,2024-11-01
남성,59.8,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,14,단독,43000000,20,48,26,변동,5.23,34400000,754148.3,19607855.8,Y,Y,3,11.1,37.7,0.6,0.744,0.544,0.484,22,2023-06-01
남성,59.9,대학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,오토론,금,9,단독,61000000,10,24,7,변동,5.1,54900000,2404162.5,16829137.5,Y,Y,3,12.6,9.2,5.7,,0.606,0.786,17,2023-11-01
남성,59.9,대학교,결혼,4,2,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,오토론,월,9,단독,25000000,20,48,3,변동,6.83,20000000,445125.0,1335375.0,Y,Y,2,6.3,22.7,1.9,,0.991,0.805,45,2021-07-01
남성,59.9,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),목,14,단독,52000000,30,48,16,변동,6.23,36400000,805577.5,12889240.0,Y,Y,0,13.5,13.4,3.1,,0.354,0.614,32,2022-08-01
남성,59.9,전문대,결혼,4,2,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),월,14,단독,30000000,30,48,2,혼합,6.98,21000000,468037.5,936075.0,Y,Y,0,11.1,37.4,0.0,,0.857,0.517,46,2021-06-01
여성,60.2,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),목,9,단독,30000000,30,48,24,변동,5.23,21000000,460381.3,11049151.2,Y,Y,0,12.7,12.6,5.3,0.416,0.276,,24,2023-04-01
여성,60.2,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,9,배우,30000000,10,24,10,변동,4.3,27000000,1173375.0,11733750.0,Y,Y,3,6.3,6.0,1.9,,0.491,0.211,14,2024-02-01
여성,60.3,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,11,단독,30000000,0,12,10,변동,6.1,30000000,2652500.0,26525000.0,Y,Y,0,11.3,0.5,0.0,0.805,0.805,0.989,2,2025-02-01
남성,60.4,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),금,10,단독,30000000,10,24,19,변동,4.3,27000000,1173375.0,22294125.0,Y,Y,0,11.6,10.2,4.4,,0.465,0.445,5,2024-11-01
남성,60.5,전문대,독신,2,1,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,11,단독,15000000,30,48,7,고정,7.13,10500000,234346.9,1640428.3,Y,Y,0,11.4,7.5,0.0,0.589,0.549,,41,2021-11-01
남성,60.8,대학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,17,단독,18000000,10,24,9,변동,6.7,16200000,720225.0,6482025.0,Y,Y,1,12.1,0.8,4.7,,0.639,0.339,15,2024-01-01
남성,60.8,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,1,Y,할부금융(장/단기),금,10,단독,20000000,20,36,19,변동,4.39,16000000,463955.6,8815156.4,Y,Y,0,11.0,26.6,0.7,,0.467,0.487,17,2023-11-01
여성,61.0,전문대,독신,3,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,N,오토론,화,15,단독,20000000,0,12,4,변동,6.1,20000000,1768333.3,7073333.2,Y,Y,0,12.9,31.6,8.2,,0.655,0.515,8,2024-08-01
남성,61.1,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,10,단독,25000000,10,24,18,변동,6.1,22500000,994687.5,17904375.0,Y,Y,2,11.3,3.6,1.6,,0.991,0.813,6,2024-10-01
남성,61.1,전문대,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),목,13,단독,20000000,30,36,13,변동,6.79,14000000,415294.4,5398827.2,Y,Y,2,11.6,13.2,0.0,,0.718,0.498,23,2023-05-01
남성,61.2,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,오토론,화,17,단독,15000000,10,24,12,변동,5.1,13500000,591187.5,7094250.0,Y,Y,0,12.8,25.3,7.0,,0.617,0.737,12,2024-04-01
남성,61.4,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,산업,N,월세,아파트,양호,N,0,Y,오토론,화,17,단독,20000000,0,12,4,고정,5.4,20000000,1756666.7,7026666.8,Y,Y,0,12.0,35.1,0.0,,0.704,0.564,8,2024-08-01
남성,61.4,전문대,독신,3,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,14,단독,25000000,30,36,7,변동,6.19,17500000,516201.4,3613409.8,Y,Y,2,11.7,37.8,3.6,,0.711,0.431,29,2022-11-01
남성,61.9,고등학교,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),화,10,단독,15000000,30,48,4,고정,5.53,10500000,230846.9,923387.6,Y,Y,2,14.6,14.6,4.1,,0.582,0.542,44,2021-08-01
여성,62.2,중학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,17,배우,18000000,30,48,18,변동,6.23,12600000,278853.8,5019368.4,Y,Y,0,12.3,19.3,0.0,,0.47,0.63,30,2022-10-01
남성,62.3,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),목,16,단독,30000000,20,48,37,변동,4.43,24000000,522150.0,19319550.0,Y,Y,3,12.3,17.1,2.5,,0.676,0.896,11,2024-05-01
여성,62.3,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,할부금융(장/단기),월,12,단독,30000000,20,48,27,변동,6.23,24000000,531150.0,14341050.0,Y,Y,0,12.2,13.2,1.2,0.857,0.917,0.717,21,2023-07-01
남성,62.6,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,12,단독,43000000,20,36,1,변동,4.39,34400000,997504.4,997504.4,Y,Y,5,11.3,34.0,3.8,0.795,0.915,0.995,35,2022-05-01
여성,62.7,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),월,10,단독,43000000,20,48,14,변동,6.23,34400000,761315.0,10658410.0,Y,Y,2,14.4,7.9,0.0,,0.793,0.493,34,2022-06-01
남성,63.7,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,17,단독,30000000,30,48,16,변동,4.43,21000000,456881.3,7310100.8,Y,Y,3,13.0,11.1,4.8,0.685,0.685,,32,2022-08-01
남성,64.1,중학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,기타,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,10,단독,30000000,20,36,18,변동,6.19,24000000,707933.3,12742799.4,Y,Y,3,11.6,21.1,0.5,,0.431,0.371,18,2023-10-01
남성,64.1,전문대,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,17,단독,30000000,10,24,3,변동,6.7,27000000,1200375.0,3601125.0,Y,Y,0,12.7,30.1,0.0,,0.819,0.799,21,2023-07-01
남성,64.2,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,할부금융(장/단기),금,17,단독,61000000,30,48,16,변동,7.13,42700000,953010.6,15248169.6,Y,Y,2,9.2,36.3,6.9,0.813,0.991,0.989,32,2022-08-01
남성,64.3,중학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),목,13,단독,15000000,10,24,15,고정,4.6,13500000,588375.0,8825625.0,Y,Y,3,12.2,34.2,1.7,,0.543,0.303,9,2024-07-01
남성,64.5,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),화,17,단독,25000000,10,24,13,변동,5.1,22500000,985312.5,12809062.5,Y,Y,3,13.1,18.0,2.9,0.726,0.866,0.546,11,2024-05-01
남성,64.6,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,1,N,할부금융(장/단기),목,12,단독,61000000,10,24,12,변동,5.1,54900000,2404162.5,28849950.0,Y,Y,3,11.0,25.0,5.8,,0.527,0.487,12,2024-04-01
남성,65.0,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),목,10,친지,18000000,30,48,2,변동,5.23,12600000,276228.8,552457.6,Y,Y,3,12.9,39.1,3.1,,0.959,0.659,46,2021-06-01
남성,65.1,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,11,단독,25000000,30,36,13,변동,5.19,17500000,511340.3,6647423.9,Y,Y,4,13.8,12.4,2.7,,0.373,0.613,23,2023-05-01
남성,65.3,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,공공장기,아파트,양호,N,0,Y,오토론,목,10,단독,43000000,30,36,25,변동,6.19,30100000,887866.4,22196660.0,Y,Y,3,10.8,36.0,2.2,,0.625,0.485,11,2024-05-01
남성,65.5,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,13,단독,30000000,20,12,4,변동,6.1,24000000,2122000.0,8488000.0,Y,Y,2,13.2,34.1,0.9,0.891,0.751,0.989,8,2024-08-01
남성,65.7,전문대,결혼,2,0,퇴직,3000만원 미만,기타,운송,N,반전세,오피스텔,양호,Y,0,N,할부금융(장/단기),목,10,단독,61000000,10,24,9,변동,6.7,54900000,2440762.5,21966862.5,Y,Y,0,3.0,16.2,0.8,,0.726,0.606,15,2024-01-01
남성,65.9,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,14,단독,43000000,10,24,17,변동,4.3,38700000,1681837.5,28591237.5,Y,Y,0,12.5,18.9,0.0,,0.728,0.928,7,2024-09-01
남성,67.2,고등학교,독신,2,1,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),금,10,단독,15000000,20,12,10,변동,6.7,12000000,1067000.0,10670000.0,Y,Y,1,10.9,5.3,4.2,,0.774,0.734,2,2025-02-01
여성,67.6,중학교,결혼,2,0,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,10,친지,25000000,20,36,19,변동,6.79,20000000,593277.8,11272278.2,Y,Y,0,12.1,6.7,0.0,0.733,0.693,0.593,17,2023-11-01
남성,48.9,대학교,결혼,3,1,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,11,단독,30000000,20,12,7,고정,3.5,24000000,2070000.0,14490000.0,Y,Y,4,3.8,7.7,5.5,,0.684,0.404,5,2024-11-01
남성,48.9,대학교,결혼,5,3,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),수,13,단독,43000000,20,36,7,변동,3.29,34400000,986993.3,6908953.1,Y,Y,2,3.8,14.3,3.4,,0.493,0.833,29,2022-11-01
남성,49.2,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,산업,N,월세,아파트,양호,N,0,Y,할부금융(장/단기),월,17,단독,52000000,30,48,21,변동,4.43,36400000,791927.5,16630477.5,Y,Y,2,4.1,21.2,6.4,,0.429,0.609,27,2023-01-01
남성,49.8,전문대,결혼,2,0,퇴직,1억원 이상,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,12,친지,30000000,10,24,7,변동,2.0,27000000,1147500.0,8032500.0,Y,Y,3,4.8,33.1,6.1,,0.989,0.749,17,2023-11-01
남성,49.9,전문대,결혼,5,3,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),금,10,단독,43000000,20,36,13,변동,7.09,34400000,1023304.4,13302957.2,Y,Y,0,4.8,27.6,1.5,,0.854,0.734,23,2023-05-01
남성,50.0,고등학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,N,할부금융(장/단기),금,18,단독,25000000,20,48,6,변동,4.43,20000000,435125.0,2610750.0,Y,Y,6,4.8,0.0,0.0,0.735,0.735,0.955,42,2021-10-01
여성,50.1,고등학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,오토론,월,10,단독,20000000,10,24,19,변동,6.1,18000000,795750.0,15119250.0,Y,Y,0,5.1,26.0,4.0,,0.666,0.706,5,2024-11-01
남성,51.4,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),수,11,단독,20000000,20,48,34,변동,4.43,16000000,348100.0,11835400.0,Y,Y,1,6.4,17.4,5.3,0.841,0.761,0.981,14,2024-02-01
여성,51.6,전문대,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,N,할부금융(장/단기),월,10,단독,25000000,20,36,25,변동,4.39,20000000,579944.4,14498610.0,N,Y,3,6.4,0.0,1.3,,0.663,0.583,11,2024-05-01
남성,51.7,대학교,독신,4,3,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),수,12,단독,43000000,10,24,16,혼합,4.45,38700000,1684256.3,26948100.8,Y,Y,5,4.1,3.5,5.8,0.832,0.612,0.312,8,2024-08-01
남성,52.4,고등학교,결혼,2,0,퇴직,1억원 이상,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,9,단독,25000000,30,36,31,변동,3.29,17500000,502104.2,15565230.2,Y,Y,3,7.2,25.3,0.0,,0.464,0.324,5,2024-11-01
남성,52.5,대학교,독신,3,2,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),목,13,단독,25000000,10,24,17,변동,6.7,22500000,1000312.5,17005312.5,Y,Y,3,7.4,3.5,7.4,,0.991,0.68,7,2024-09-01
남성,53.8,전문대,독신,2,1,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),목,9,단독,30000000,10,24,4,변동,6.7,27000000,1200375.0,4801500.0,Y,Y,2,8.8,16.1,6.1,0.879,0.399,0.659,20,2023-08-01
남성,53.8,전문대,독신,1,0,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,9,단독,30000000,20,36,1,고정,7.09,24000000,713933.3,713933.3,Y,Y,2,8.8,16.1,6.1,0.779,0.819,0.659,35,2022-05-01
남성,54.0,전문대,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,14,단독,25000000,10,24,10,변동,5.1,22500000,985312.5,9853125.0,Y,Y,0,8.9,24.8,0.0,,0.645,0.785,14,2024-02-01
여성,54.2,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,N,전세,오피스텔,양호,Y,0,N,할부금융(장/단기),화,15,단독,15000000,10,24,4,변동,4.3,13500000,586687.5,2346750.0,Y,Y,2,9.1,32.3,0.0,,0.896,0.756,20,2023-08-01
남성,54.3,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,15,단독,25000000,20,48,16,변동,4.43,20000000,435125.0,6962000.0,Y,Y,0,1.6,32.1,4.0,,0.618,0.658,32,2022-08-01
남성,54.3,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,15,단독,43000000,10,24,17,변동,4.3,38700000,1681837.5,28591237.5,Y,Y,0,1.6,32.1,4.0,,0.478,0.658,7,2024-09-01
남성,54.4,전문대,독신,4,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,N,할부금융(장/단기),수,15,단독,18000000,30,48,26,혼합,4.58,12600000,274522.5,7137585.0,Y,Y,1,8.9,15.4,4.4,,0.644,0.664,22,2023-06-01
남성,54.4,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,14,친지,25000000,30,36,10,고정,4.69,17500000,508909.7,5089097.0,Y,Y,1,9.1,36.3,2.9,,0.556,0.616,26,2023-02-01
남성,54.5,대학원,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,N,할부금융(장/단기),수,11,단독,30000000,30,36,10,변동,4.39,21000000,608941.7,6089417.0,Y,Y,5,9.5,8.9,4.3,,0.804,0.564,26,2023-02-01
남성,55.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),화,16,단독,25000000,10,24,11,고정,4.6,22500000,980625.0,10786875.0,Y,Y,3,0.0,16.8,5.3,,0.684,0.984,13,2024-03-01
남성,55.0,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,공공,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),월,10,단독,15000000,30,48,32,변동,4.43,10500000,228440.6,7310099.2,Y,Y,0,4.3,9.9,6.7,,0.547,0.447,16,2023-12-01
남성,55.4,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,17,단독,30000000,10,24,12,변동,5.1,27000000,1182375.0,14188500.0,Y,Y,4,7.8,22.1,3.9,0.786,0.746,0.946,12,2024-04-01
남성,55.4,고등학교,결혼,4,2,퇴직,3000만원 미만,기타,무역,N,반전세,아파트,양호,N,0,Y,할부금융(장/단기),화,17,단독,25000000,10,24,11,변동,6.7,22500000,1000312.5,11003437.5,Y,Y,3,9.5,29.0,5.1,,0.635,0.475,13,2024-03-01
남성,55.6,전문대,결혼,2,0,퇴직,1억원 이상,기타,기타,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),월,10,단독,15000000,0,12,7,변동,3.2,15000000,1290000.0,9030000.0,Y,Y,2,8.3,16.4,0.9,,0.532,0.572,5,2024-11-01
남성,55.6,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,N,전세,아파트,양호,Y,0,N,할부금융(장/단기),수,9,단독,30000000,20,12,10,혼합,6.85,24000000,2137000.0,21370000.0,Y,Y,3,10.4,11.1,6.4,,0.631,0.551,2,2025-02-01
남성,55.7,고등학교,독신,4,3,퇴직,1억원 이상,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),수,12,기타,43000000,30,36,16,변동,3.29,30100000,863619.2,13817907.2,Y,Y,0,6.3,30.8,0.0,0.834,0.934,0.994,20,2023-08-01
남성,55.8,대학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),목,14,단독,25000000,10,24,8,변동,4.3,22500000,977812.5,7822500.0,Y,Y,5,8.2,23.9,0.0,,0.593,0.813,16,2023-12-01
남성,56.0,대학원,이혼,4,3,퇴직,1억원 이상,기타,산업,N,월세,아파트,양호,N,0,Y,할부금융(장/단기),화,16,단독,43000000,10,24,8,변동,3.2,38700000,1664100.0,13312800.0,Y,Y,0,10.4,0.0,8.4,0.876,0.916,,16,2023-12-01
남성,56.0,대학교,독신,3,2,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,Y,할부금융(장/단기),수,19,단독,52000000,30,48,4,변동,5.23,36400000,797994.2,3191976.8,Y,Y,0,10.6,6.6,0.0,,0.508,0.488,44,2021-08-01
남성,56.2,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),금,9,단독,25000000,20,48,16,변동,5.23,20000000,438458.3,7015332.8,Y,Y,5,11.1,7.8,1.5,0.682,0.482,0.582,32,2022-08-01
남성,56.3,전문대,독신,3,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,11,배우,15000000,20,36,6,변동,4.39,12000000,347966.7,2087800.2,N,Y,0,7.6,23.0,0.9,0.803,0.763,,30,2022-10-01
